Year,GP,Driver,Rival,Gap_To_Ahead,Rival_Tyre_Age,Pace_Delta,Pit_Aggressiveness,Is_Traffic,InLap_Sec,OutLap_Sec,is_undercut,undercut_successful
2022,Dutch Grand Prix,ALB,GAS,22.643,24.0,7.832999999999998,-22.111111111111114,1,129.526,137.338,1,0
2022,Dutch Grand Prix,ALB,GAS,46.893,25.0,24.250000000000014,-4.060606060606062,0,137.338,92.025,1,0
2022,Dutch Grand Prix,ZHO,BOT,1.032,12.0,3.2439999999999998,39.93939393939394,0,96.272,76.941,1,1
2022,Dutch Grand Prix,ZHO,TSU,8.835,25.0,4.268999999999991,14.939393939393938,0,103.266,78.4,1,1
2022,Dutch Grand Prix,ZHO,ALB,20.064,13.0,5.951999999999998,-28.95,0,126.368,128.769,1,0
2022,Dutch Grand Prix,ZHO,MAG,6.563,12.0,16.783999999999992,-4.060606060606062,0,128.769,94.134,0,0
2022,Dutch Grand Prix,RIC,GAS,2.518,14.0,0.2049999999999983,40.93939393939394,0,97.459,78.079,0,0
2022,Dutch Grand Prix,RIC,MAG,2.516,13.0,3.049999999999997,-0.9499999999999993,0,98.317,77.091,0,0
2022,Dutch Grand Prix,RIC,MAG,5.511,13.0,2.0459999999999923,-14.111111111111114,0,113.555,76.114,0,0
2022,Dutch Grand Prix,RIC,MAG,7.206,11.0,4.409999999999997,-3.0606060606060623,0,128.784,116.922,1,0
2022,Dutch Grand Prix,RIC,ZHO,19.843,4.0,2.415999999999997,-4.060606060606062,0,116.922,90.474,0,0
2022,Dutch Grand Prix,OCO,PER,1.069,4.0,4.614000000000004,33.93939393939394,1,96.688,77.461,0,0
2022,Dutch Grand Prix,OCO,ALO,0.912,9.0,1.6600000000000108,-23.111111111111114,0,123.65,108.305,1,0
2022,Dutch Grand Prix,OCO,ALO,17.061,10.0,16.149,-5.060606060606062,0,108.305,119.835,0,0
2022,Dutch Grand Prix,NOR,RUS,11.307,17.0,3.823999999999998,9.05,0,96.764,76.782,0,0
2022,Dutch Grand Prix,NOR,PER,7.514,7.0,1.4099999999999966,-14.111111111111114,0,125.296,90.679,0,0
2022,Dutch Grand Prix,NOR,SAI,3.152,14.0,1.198999999999998,-5.060606060606062,0,125.604,121.825,0,0
2022,Dutch Grand Prix,HAM,VER,1.29,11.0,3.7210000000000036,-2.9499999999999993,0,95.03,75.801,0,0
2022,Dutch Grand Prix,HAM,VER,18.158,30.0,4.3629999999999995,-15.111111111111114,1,118.712,80.434,0,0
2022,Dutch Grand Prix,MSC,OCO,5.436,13.0,3.3490000000000038,13.05,1,103.64,77.941,1,0
2022,Dutch Grand Prix,MSC,ALB,3.516,12.0,5.947000000000003,-6.949999999999999,0,103.157,78.958,0,0
2022,Dutch Grand Prix,MSC,VET,3.126,13.0,0.6290000000000049,-14.111111111111114,0,116.586,76.212,1,1
2022,Dutch Grand Prix,MSC,ALB,2.6710000000000003,1.0,-19.971000000000004,-4.060606060606062,0,135.464,93.416,0,0
2022,Dutch Grand Prix,VET,BOT,2.604,9.0,3.557000000000002,42.93939393939394,0,98.37,77.175,0,0
2022,Dutch Grand Prix,VET,ALB,8.421,14.0,3.558000000000007,-8.95,1,98.796,78.566,0,0
2022,Dutch Grand Prix,VET,ZHO,6.719,11.0,2.141999999999996,-15.111111111111114,0,93.775,74.862,0,0
2022,Dutch Grand Prix,VET,MSC,3.479,11.0,1.0060000000000002,-4.060606060606062,0,134.603,91.223,0,0
2022,Dutch Grand Prix,SAI,HAM,2.69,14.0,3.2620000000000005,37.93939393939394,0,105.683,76.701,0,0
2022,Dutch Grand Prix,SAI,RUS,23.384,12.0,4.888999999999996,-16.95,0,96.409,76.069,1,0
2022,Dutch Grand Prix,SAI,PER,9.824,1.0,-24.409000000000006,-24.111111111111114,1,124.194,122.337,0,0
2022,Dutch Grand Prix,LAT,MAG,5.279,13.0,3.6939999999999884,38.93939393939394,0,97.37,77.979,1,0
2022,Dutch Grand Prix,LAT,MAG,12.895,12.0,2.9470000000000027,0.05000000000000071,0,99.549,77.706,0,0
2022,Dutch Grand Prix,LAT,RIC,37.719,7.0,12.649999999999991,-21.111111111111114,0,,138.814,1,0
2022,Dutch Grand Prix,LAT,RIC,88.388,8.0,,-3.0606060606060623,0,138.814,90.897,1,0
2022,Dutch Grand Prix,RUS,VER,7.048,13.0,3.237000000000009,-4.949999999999999,0,94.911,75.477,0,0
2022,Dutch Grand Prix,RUS,HAM,6.267,19.0,3.9239999999999924,-15.111111111111114,0,118.869,77.159,0,0
2022,Dutch Grand Prix,RUS,HAM,3.352,9.0,-0.5560000000000116,-30.95,1,141.982,125.47,0,0
2022,Dutch Grand Prix,BOT,SAI,0.696,2.0,4.754000000000005,35.93939393939394,1,96.608,78.188,0,0
2022,Dutch Grand Prix,BOT,ALB,0.081,13.0,2.841000000000008,17.939393939393938,0,97.475,77.076,0,0
2022,Italian Grand Prix,GAS,DEV,1.9220000000000002,18.0,3.772999999999996,0.6666666666666679,0,108.908,87.469,1,1
2022,Italian Grand Prix,PER,HAM,0.624,7.0,4.242000000000004,11.666666666666668,0,107.579,87.176,0,0
2022,Italian Grand Prix,PER,SAI,13.774000000000001,12.0,4.751999999999995,-24.0,0,104.0,84.457,1,0
2022,Italian Grand Prix,LEC,VER,0.439,12.0,1.774000000000001,29.200000000000003,1,106.038,85.257,0,0
2022,Italian Grand Prix,LEC,VER,23.159,23.0,5.948999999999998,-6.799999999999997,0,134.508,99.418,0,0
2022,Italian Grand Prix,STR,TSU,3.49,18.0,4.421999999999997,0.6666666666666679,0,108.132,88.51,1,1
2022,Italian Grand Prix,MAG,DEV,1.013,5.0,5.460000000000008,-5.333333333333332,0,114.426,87.631,0,0
2022,Italian Grand Prix,MAG,LAT,24.733,31.0,9.953999999999994,-28.0,0,145.263,137.528,1,0
2022,Italian Grand Prix,TSU,MSC,0.193,19.0,4.423000000000002,-0.33333333333333215,1,108.269,87.243,0,0
2022,Italian Grand Prix,TSU,BOT,3.308,12.0,3.5790000000000077,-29.0,0,135.298,92.703,0,0
2022,Italian Grand Prix,ZHO,HAM,1.058,18.0,4.810999999999993,0.6666666666666679,0,109.541,87.075,0,0
2022,Italian Grand Prix,RIC,ALO,1.947,19.0,4.192000000000007,-0.33333333333333215,1,109.019,87.372,0,0
2022,Italian Grand Prix,OCO,DEV,6.372,19.0,-0.6550000000000011,22.200000000000003,1,107.973,87.215,0,0
2022,Italian Grand Prix,NOR,RUS,18.52,12.0,5.771000000000001,-16.333333333333332,1,111.134,85.309,0,0
2022,Italian Grand Prix,NOR,HAM,10.316,14.0,6.111999999999995,-5.799999999999997,0,138.377,109.062,0,0
2022,Italian Grand Prix,HAM,PER,0.222,26.0,4.040000000000006,-14.333333333333332,0,106.142,85.491,0,0
2022,Italian Grand Prix,DEV,HAM,1.565,19.0,5.833000000000013,22.200000000000003,0,108.296,87.098,0,0
2022,Italian Grand Prix,MSC,BOT,0.621,33.0,4.533999999999992,-14.333333333333332,0,107.444,85.882,1,1
2022,Italian Grand Prix,SAI,RUS,2.513,7.0,4.950999999999993,-11.333333333333332,0,104.998,85.322,0,0
2022,Italian Grand Prix,SAI,RUS,10.345,24.0,2.5220000000000056,-5.799999999999997,0,145.332,137.028,0,0
2022,Italian Grand Prix,LAT,BOT,0.952,15.0,3.816999999999993,3.666666666666668,0,110.672,86.798,0,0
2022,Italian Grand Prix,LAT,TSU,10.853,29.0,2.6329999999999956,-29.0,0,134.429,95.047,0,0
2022,Italian Grand Prix,RUS,LEC,1.044,11.0,5.189999999999998,18.200000000000003,0,107.766,85.678,0,0
2022,Italian Grand Prix,RUS,LEC,21.676,14.0,7.064999999999998,-29.0,0,,136.908,1,0
2022,Italian Grand Prix,BOT,DEV,0.513,16.0,3.134999999999991,-16.333333333333332,0,106.684,86.481,0,0
2022,Singapore Grand Prix,VER,NOR,9.203,35.0,6.3359999999999985,-31.5,0,,,1,0
2022,Singapore Grand Prix,VER,BOT,0.068,7.0,11.626999999999995,-6.642857142857146,0,138.778,113.17,0,0
2022,Singapore Grand Prix,GAS,STR,0.953,33.0,8.581000000000003,-29.5,1,149.129,121.565,1,0
2022,Singapore Grand Prix,LEC,PER,11.407,34.0,8.77000000000001,-30.5,0,147.541,137.673,1,0
2022,Singapore Grand Prix,STR,RIC,0.09,35.0,7.663000000000011,-31.5,1,,,1,0
2022,Singapore Grand Prix,MAG,BOT,0.504,7.0,5.957999999999984,-3.5,0,,,0,0
2022,Singapore Grand Prix,MAG,BOT,3.441,33.0,0.5810000000000031,-29.5,0,,130.97,0,0
2022,Singapore Grand Prix,TSU,MSC,14.775,33.0,7.891999999999996,-29.5,0,,,1,0
2022,Singapore Grand Prix,RIC,SAI,16.857,1.0,,-32.5,1,,,0,0
2022,Singapore Grand Prix,NOR,LEC,9.885,2.0,9.055000000000007,-32.5,0,,,0,0
2022,Singapore Grand Prix,HAM,VER,7.323,34.0,7.638999999999996,-30.5,0,,,1,0
2022,Singapore Grand Prix,MSC,RIC,12.825,34.0,8.893,-30.5,0,,,1,0
2022,Singapore Grand Prix,MSC,VER,40.622,1.0,,-7.642857142857146,0,,119.502,0,0
2022,Singapore Grand Prix,VET,STR,1.075,34.0,7.157000000000011,-30.5,0,148.18,,1,0
2022,Singapore Grand Prix,SAI,PER,25.833,35.0,0.8100000000000023,-31.5,0,,,0,0
2022,Singapore Grand Prix,RUS,BOT,6.899,21.0,6.156999999999982,-17.5,0,,129.869,0,0
2022,Singapore Grand Prix,RUS,MAG,8.212,2.0,3.4979999999999905,-1.642857142857146,0,,122.336,0,0
2022,Singapore Grand Prix,RUS,MSC,11.286,7.0,,-7.642857142857146,0,145.466,115.808,0,0
2022,Singapore Grand Prix,RUS,MSC,6.937,10.0,9.468000000000004,-10.666666666666664,0,136.484,110.349,0,0
2022,Singapore Grand Prix,BOT,TSU,2.6470000000000002,39.0,0.0870000000000033,-29.5,0,,131.632,0,0
2022,Japanese Grand Prix,GAS,ZHO,2.552,1.0,2.6359999999999957,8.416666666666666,0,,,1,0
2022,Japanese Grand Prix,GAS,ZHO,2.725,2.0,,-0.052631578947368585,0,,,0,0
2022,Japanese Grand Prix,GAS,STR,3.842,5.0,-0.7489999999999952,-5.052631578947368,0,131.737,109.38,0,0
2022,Japanese Grand Prix,GAS,BOT,5.068,13.0,3.103999999999999,-9.583333333333334,0,127.438,105.592,0,0
2022,Japanese Grand Prix,PER,LEC,2.432,2.0,,7.416666666666666,1,,,1,0
2022,Japanese Grand Prix,PER,LEC,5.035,5.0,1.1899999999999977,-5.052631578947368,0,131.551,107.73,0,0
2022,Japanese Grand Prix,ALO,HAM,2.719,3.0,,7.416666666666666,1,,,1,1
2022,Japanese Grand Prix,ALO,VET,3.541,17.0,2.405000000000001,-12.583333333333334,1,125.304,104.469,0,0
2022,Japanese Grand Prix,LEC,VER,2.884,2.0,,7.416666666666666,1,,,1,0
2022,Japanese Grand Prix,LEC,VER,1.283,5.0,-0.001999999999995339,-5.052631578947368,0,132.483,106.672,0,0
2022,Japanese Grand Prix,STR,MSC,3.25,2.0,,7.416666666666666,0,,,0,0
2022,Japanese Grand Prix,STR,ZHO,0.216,5.0,4.501999999999995,-5.052631578947368,1,130.741,108.388,1,1
2022,Japanese Grand Prix,STR,TSU,3.851,12.0,2.769999999999996,-9.583333333333334,0,125.88,105.205,1,1
2022,Japanese Grand Prix,MAG,STR,1.904,2.0,,7.416666666666666,0,,,1,0
2022,Japanese Grand Prix,MAG,TSU,2.208,5.0,0.2289999999999992,-5.052631578947368,1,133.938,111.148,0,0
2022,Japanese Grand Prix,TSU,RIC,3.877,2.0,,7.416666666666666,1,,,0,0
2022,Japanese Grand Prix,TSU,MSC,1.7269999999999999,5.0,3.064000000000007,-5.052631578947368,0,131.821,108.188,1,1
2022,Japanese Grand Prix,TSU,NOR,4.392,14.0,2.855000000000004,-10.583333333333334,1,128.07,105.893,0,0
2022,Japanese Grand Prix,ZHO,VET,2.1189999999999998,2.0,,7.416666666666666,0,,,1,1
2022,Japanese Grand Prix,ZHO,HAM,1.929,5.0,8.477999999999994,-7.052631578947368,0,130.761,106.008,0,0
2022,Japanese Grand Prix,ZHO,GAS,3.874,11.0,2.728999999999999,-8.583333333333334,0,127.171,104.411,1,1
2022,Japanese Grand Prix,RIC,RUS,2.237,2.0,,7.416666666666666,1,,,1,1
2022,Japanese Grand Prix,RIC,MSC,0.125,6.0,1.9909999999999997,-6.052631578947368,1,134.512,108.046,1,1
2022,Japanese Grand Prix,OCO,PER,1.514,2.0,,7.416666666666666,1,,,1,0
2022,Japanese Grand Prix,OCO,PER,2.34,5.0,0.8370000000000033,-5.052631578947368,0,131.686,108.747,0,0
2022,Japanese Grand Prix,NOR,MAG,1.518,2.0,,7.416666666666666,0,,,1,1
2022,Japanese Grand Prix,NOR,STR,3.945,4.0,1.8730000000000047,-4.052631578947368,0,131.652,108.175,1,1
2022,Japanese Grand Prix,HAM,OCO,4.316,2.0,,7.416666666666666,1,,,1,0
2022,Japanese Grand Prix,HAM,ALO,0.523,5.0,2.0520000000000067,-5.052631578947368,1,132.216,107.518,1,1
2022,Japanese Grand Prix,MSC,TSU,3.21,2.0,,7.416666666666666,0,,,1,1
2022,Japanese Grand Prix,MSC,STR,1.062,4.0,11.338999999999999,-9.052631578947368,0,129.854,106.545,0,0
2022,Japanese Grand Prix,VET,LAT,2.888,2.0,,7.416666666666666,0,,,1,1
2022,Japanese Grand Prix,VET,LAT,0.425,3.0,,-3.0526315789473686,0,132.958,108.401,0,0
2022,Japanese Grand Prix,LAT,BOT,3.07,2.0,,7.416666666666666,0,,,1,1
2022,Japanese Grand Prix,LAT,GAS,1.342,3.0,,-3.0526315789473686,0,135.69,108.663,1,1
2022,Japanese Grand Prix,RUS,ALO,2.755,2.0,,7.416666666666666,1,,,0,0
2022,Japanese Grand Prix,RUS,HAM,4.733,6.0,1.429000000000002,-5.052631578947368,1,136.643,108.586,0,0
2022,Japanese Grand Prix,BOT,NOR,1.605,2.0,,7.416666666666666,0,,,1,0
2022,Japanese Grand Prix,BOT,GAS,2.092,4.0,4.279000000000011,-4.052631578947368,0,132.897,110.819,1,1
2022,United States Grand Prix,GAS,LEC,7.41,11.0,0.8179999999999978,11.0,1,122.948,103.808,0,0
2022,United States Grand Prix,GAS,VET,6.604,15.0,0.7510000000000048,-11.125,0,128.784,102.542,0,0
2022,United States Grand Prix,ALO,RUS,4.134,5.0,0.5030000000000001,2.875,1,,,0,0
2022,United States Grand Prix,ALO,ZHO,2.628,13.0,5.150000000000006,0.0,0,,,1,1
2022,United States Grand Prix,LEC,VER,7.982,22.0,0.8900000000000006,-14.125,1,118.967,99.731,0,0
2022,United States Grand Prix,STR,LEC,2.533,15.0,1.3049999999999926,7.0,1,123.237,103.67,1,0
2022,United States Grand Prix,MAG,GAS,0.59,8.0,-0.41900000000001114,2.875,1,,143.458,0,0
2022,United States Grand Prix,TSU,ALO,3.101,10.0,-0.4960000000000093,12.0,1,123.024,103.15,0,0
2022,United States Grand Prix,TSU,VET,7.802,16.0,0.3400000000000034,-11.0,0,122.251,102.323,0,0
2022,United States Grand Prix,ALB,ALO,2.949,9.0,0.563999999999993,13.0,0,123.1,103.014,0,0
2022,United States Grand Prix,ALB,TSU,0.413,8.0,-1.1500000000000057,4.0,0,,142.591,0,0
2022,United States Grand Prix,ZHO,TSU,1.1360000000000001,9.0,0.7379999999999995,13.0,0,127.583,103.895,1,0
2022,United States Grand Prix,ZHO,TSU,1.6219999999999999,13.0,,-2.125,0,,139.116,0,0
2022,United States Grand Prix,RIC,TSU,2.495,10.0,1.2560000000000002,12.0,0,127.379,104.53,0,0
2022,United States Grand Prix,RIC,ALB,3.362,17.0,0.22400000000000375,-14.125,0,124.294,102.884,0,0
2022,United States Grand Prix,OCO,STR,5.098,4.0,1.3539999999999992,2.875,0,,149.756,0,0
2022,United States Grand Prix,OCO,NOR,1.494,11.0,2.3760000000000048,-24.125,0,122.01,101.434,0,0
2022,United States Grand Prix,NOR,HAM,7.088,2.0,1.281000000000006,8.0,1,123.849,103.834,0,0
2022,United States Grand Prix,NOR,VET,8.927,17.0,0.43599999999999284,-13.125,1,122.069,103.173,0,0
2022,United States Grand Prix,HAM,VER,5.179,12.0,0.8059999999999974,10.0,0,122.611,102.69,1,0
2022,United States Grand Prix,HAM,VER,2.128,21.0,0.5959999999999894,-13.125,1,120.074,100.395,1,1
2022,United States Grand Prix,MSC,OCO,0.62,18.0,-0.13100000000000023,2.875,0,,149.148,0,0
2022,United States Grand Prix,MSC,NOR,1.223,19.0,0.48399999999999466,-11.0,0,123.828,102.461,1,0
2022,United States Grand Prix,VET,HAM,1.768,6.0,-0.5,4.0,1,,,0,0
2022,United States Grand Prix,VET,HAM,2.86,7.0,3.3029999999999973,-19.0,1,136.679,101.861,0,0
2022,United States Grand Prix,LAT,MAG,6.201,5.0,10.771,17.0,0,124.309,103.731,0,0
2022,United States Grand Prix,LAT,RIC,6.288,8.0,-0.31399999999999295,4.0,0,,125.851,0,0
2022,United States Grand Prix,RUS,VER,12.54,13.0,0.8340000000000032,9.0,1,128.26,102.836,0,0
2022,United States Grand Prix,RUS,PER,0.711,22.0,-0.12099999999999511,-15.125,1,121.991,100.6,1,0
2022,United States Grand Prix,RUS,PER,14.895,16.0,1.1640000000000015,-33.125,0,124.017,98.788,0,0
2022,United States Grand Prix,BOT,NOR,0.698,10.0,0.12099999999999511,12.0,0,123.216,103.48,1,1
2022,Mexico City Grand Prix,VER,HAM,1.52,25.0,3.218999999999994,17.555555555555557,1,101.339,82.494,1,1
2022,Mexico City Grand Prix,GAS,TSU,0.676,11.0,4.006,-12.0,1,109.022,82.277,0,0
2022,Mexico City Grand Prix,PER,RUS,1.826,23.0,3.584000000000003,19.555555555555557,0,104.038,81.995,0,0
2022,Mexico City Grand Prix,ALO,LEC,0.849,12.0,6.462000000000003,-12.0,1,104.059,83.79,0,0
2022,Mexico City Grand Prix,LEC,PER,7.995,5.0,5.567000000000007,14.555555555555557,1,101.971,83.469,0,0
2022,Mexico City Grand Prix,STR,ALB,1.917,17.0,2.8190000000000026,11.0,0,104.546,84.433,0,0
2022,Mexico City Grand Prix,STR,VET,0.135,3.0,1.4979999999999905,2.555555555555557,0,102.768,82.463,0,0
2022,Mexico City Grand Prix,MAG,STR,7.171,21.0,3.783999999999992,-10.0,0,105.105,85.009,1,0
2022,Mexico City Grand Prix,TSU,LEC,0.786,1.0,-13.939999999999998,13.555555555555557,0,103.104,83.617,0,0
2022,Mexico City Grand Prix,ALB,TSU,2.93,9.0,4.598000000000013,-10.0,0,102.895,83.297,0,0
2022,Mexico City Grand Prix,ZHO,NOR,2.839,14.0,5.3799999999999955,-17.0,1,103.748,82.26,0,0
2022,Mexico City Grand Prix,RIC,ALO,0.189,4.0,3.7579999999999956,-16.0,0,102.369,82.232,0,0
2022,Mexico City Grand Prix,OCO,SAI,2.798,4.0,4.5660000000000025,-5.0,1,103.678,83.737,0,0
2022,Mexico City Grand Prix,NOR,LEC,0.097,3.0,4.8629999999999995,-3.0,0,104.158,84.075,0,0
2022,Mexico City Grand Prix,MSC,MAG,0.869,24.0,3.8190000000000026,18.555555555555557,0,104.201,83.897,0,0
2022,Mexico City Grand Prix,VET,GAS,1.541,38.0,3.0180000000000007,4.555555555555557,0,103.717,86.757,1,1
2022,Mexico City Grand Prix,SAI,PER,2.62,6.0,3.7420000000000044,13.555555555555557,0,103.448,83.485,0,0
2022,Mexico City Grand Prix,LAT,MAG,2.602,23.0,3.2480000000000047,19.555555555555557,0,106.197,85.057,0,0
2022,Mexico City Grand Prix,LAT,MAG,21.418,17.0,4.670999999999992,-19.285714285714285,0,104.507,85.321,0,0
2022,Mexico City Grand Prix,RUS,PER,8.576,46.0,3.2549999999999955,-36.285714285714285,0,107.803,80.153,0,0
2022,Mexico City Grand Prix,BOT,LEC,2.394,11.0,4.875,-11.0,0,104.987,86.967,0,0
2022,São Paulo Grand Prix,VER,ALB,0.812,3.0,4.509,32.7,0,101.052,75.564,0,0
2022,São Paulo Grand Prix,VER,GAS,0.872,4.0,4.263999999999996,3.791666666666668,0,102.169,76.05,0,0
2022,São Paulo Grand Prix,VER,ALO,1.95,13.0,3.7549999999999955,-8.299999999999997,0,92.762,74.709,1,0
2022,São Paulo Grand Prix,GAS,OCO,1.891,19.0,4.313999999999993,20.700000000000003,1,94.679,76.862,1,1
2022,São Paulo Grand Prix,GAS,NOR,3.231,11.0,3.6829999999999927,-8.208333333333332,0,93.844,76.259,0,0
2022,São Paulo Grand Prix,GAS,VER,3.924,4.0,3.8400000000000034,-12.299999999999997,0,114.596,102.298,0,0
2022,São Paulo Grand Prix,PER,RUS,7.6899999999999995,23.0,4.2819999999999965,16.700000000000003,1,93.981,75.839,1,0
2022,São Paulo Grand Prix,PER,HAM,6.74,18.0,4.187999999999988,-20.208333333333332,0,92.919,75.23,1,0
2022,São Paulo Grand Prix,ALO,ZHO,2.822,14.0,3.409000000000006,12.791666666666668,1,93.331,75.999,1,1
2022,São Paulo Grand Prix,ALO,VET,1.13,10.0,4.190000000000012,-8.208333333333332,0,98.439,76.08,0,0
2022,São Paulo Grand Prix,ALO,PER,35.1,5.0,9.093000000000004,-25.208333333333332,1,114.811,102.496,0,0
2022,São Paulo Grand Prix,LEC,VER,8.143,7.0,7.25,19.791666666666668,0,98.986,75.307,0,0
2022,São Paulo Grand Prix,LEC,ZHO,3.069,5.0,3.740000000000009,5.791666666666668,0,93.684,76.102,0,0
2022,São Paulo Grand Prix,LEC,VER,0.328,28.0,3.8149999999999977,-4.299999999999997,1,92.449,75.292,1,1
2022,São Paulo Grand Prix,STR,BOT,1.6,5.0,5.655999999999992,-2.208333333333332,0,94.481,76.301,0,0
2022,São Paulo Grand Prix,STR,LEC,1.516,5.0,5.852999999999994,-21.208333333333332,0,93.412,74.831,0,0
2022,São Paulo Grand Prix,TSU,VER,1.944,13.0,5.059000000000012,6.791666666666668,0,94.951,76.725,1,1
2022,São Paulo Grand Prix,TSU,ALB,1.21,15.0,2.9000000000000057,-0.29999999999999716,0,96.605,76.638,0,0
2022,São Paulo Grand Prix,TSU,GAS,32.43,2.0,18.908999999999992,-14.299999999999997,0,127.132,117.303,0,0
2022,São Paulo Grand Prix,ALB,TSU,2.253,4.0,2.9950000000000045,16.0,0,115.026,106.15,0,0
2022,São Paulo Grand Prix,ALB,BOT,1.5390000000000001,1.0,-11.165999999999997,1.7916666666666679,0,94.192,76.626,0,0
2022,São Paulo Grand Prix,ALB,NOR,3.147,8.0,5.359999999999999,-20.208333333333332,0,93.744,75.613,0,0
2022,São Paulo Grand Prix,ZHO,STR,2.93,17.0,2.686000000000007,23.700000000000003,0,94.61,76.319,0,0
2022,São Paulo Grand Prix,ZHO,VER,0.956,21.0,5.540999999999997,-10.208333333333332,0,95.361,76.131,0,0
2022,São Paulo Grand Prix,OCO,BOT,2.421,24.0,0.7639999999999958,15.700000000000003,0,94.547,75.921,0,0
2022,São Paulo Grand Prix,OCO,SAI,29.259,11.0,5.179999999999993,-20.208333333333332,1,94.599,75.326,0,0
2022,São Paulo Grand Prix,NOR,SAI,2.612,7.0,5.311999999999998,15.700000000000003,1,100.595,76.748,0,0
2022,São Paulo Grand Prix,NOR,ALO,1.031,10.0,5.0530000000000115,-18.208333333333332,1,95.443,76.937,0,0
2022,São Paulo Grand Prix,HAM,RUS,13.213,24.0,3.5249999999999915,-21.208333333333332,0,92.263,74.103,1,0
2022,São Paulo Grand Prix,MSC,STR,2.168,25.0,3.928999999999988,2.791666666666668,0,95.863,76.541,1,1
2022,São Paulo Grand Prix,MSC,BOT,2.261,1.0,-13.206000000000003,-6.299999999999997,0,96.908,75.853,0,0
2022,São Paulo Grand Prix,VET,SAI,2.2439999999999998,9.0,5.489000000000004,13.700000000000003,1,95.547,77.352,0,0
2022,São Paulo Grand Prix,VET,OCO,1.8199999999999998,21.0,3.8170000000000073,-18.208333333333332,0,94.335,75.946,1,1
2022,São Paulo Grand Prix,SAI,HAM,0.861,17.0,4.24199999999999,9.791666666666668,1,94.83,75.489,0,0
2022,São Paulo Grand Prix,SAI,HAM,2.266,7.0,4.551000000000002,3.700000000000003,1,92.467,74.754,0,0
2022,São Paulo Grand Prix,SAI,RUS,8.188,13.0,3.1140000000000043,-26.208333333333332,0,114.377,110.482,0,0
2022,São Paulo Grand Prix,LAT,LEC,0.389,13.0,5.525000000000006,6.791666666666668,0,101.966,77.341,1,0
2022,São Paulo Grand Prix,LAT,ALB,19.286,7.0,5.131,-12.0,0,96.515,77.286,0,0
2022,São Paulo Grand Prix,LAT,ALB,32.369,5.0,9.572000000000003,-25.208333333333332,0,114.735,100.063,0,0
2022,São Paulo Grand Prix,BOT,NOR,0.978,24.0,0.1740000000000066,15.700000000000003,1,94.221,75.76,0,0
2022,São Paulo Grand Prix,BOT,SAI,21.371,9.0,5.352000000000004,-18.208333333333332,1,94.51,77.772,0,0
2022,Abu Dhabi Grand Prix,PER,LEC,1.385,15.0,2.6990000000000123,20.75,1,112.141,90.226,0,0
2022,Abu Dhabi Grand Prix,PER,LEC,0.492,12.0,2.0290000000000106,-13.571428571428573,1,109.463,89.212,0,0
2022,Abu Dhabi Grand Prix,SAI,LEC,6.553,17.0,2.5830000000000126,18.75,0,110.912,91.373,1,0
2022,Abu Dhabi Grand Prix,SAI,LEC,6.898,18.0,1.0139999999999958,-19.571428571428573,1,109.607,89.537,0,0
2022,Abu Dhabi Grand Prix,RUS,SAI,5.554,15.0,2.2509999999999906,20.75,1,112.837,89.864,1,0
2022,Abu Dhabi Grand Prix,RUS,HAM,1.23,21.0,2.185999999999993,-19.571428571428573,1,115.116,89.042,0,0
2022,Abu Dhabi Grand Prix,NOR,HAM,7.451,15.0,2.676000000000002,20.75,1,112.106,90.832,1,0
2022,Abu Dhabi Grand Prix,NOR,SAI,6.551,3.0,3.7789999999999964,-22.571428571428573,0,109.507,88.391,0,0
2022,Abu Dhabi Grand Prix,OCO,ALO,0.826,14.0,2.0520000000000067,21.75,1,111.54,91.46,1,1
2022,Abu Dhabi Grand Prix,OCO,RUS,0.78,2.0,3.9890000000000043,-21.571428571428573,1,110.243,89.369,0,0
2022,Abu Dhabi Grand Prix,STR,RIC,1.117,13.0,2.5279999999999916,22.75,0,110.857,91.85,0,0
2022,Abu Dhabi Grand Prix,STR,RUS,4.051,1.0,-21.549999999999997,-20.571428571428573,0,109.78,89.62,0,0
2022,Abu Dhabi Grand Prix,RIC,ALO,5.7,19.0,0.2920000000000016,16.75,1,112.187,91.13,0,0
2022,Abu Dhabi Grand Prix,VET,OCO,0.495,11.0,4.161999999999992,10.75,1,113.561,90.884,0,0
2022,Abu Dhabi Grand Prix,TSU,OCO,2.783,14.0,-0.22800000000000864,21.75,1,112.725,91.266,0,0
2022,Abu Dhabi Grand Prix,TSU,STR,10.36,26.0,1.948999999999998,-18.571428571428573,0,111.244,89.489,1,0
2022,Abu Dhabi Grand Prix,ZHO,RIC,4.918,15.0,2.1629999999999967,20.75,0,113.071,91.072,1,1
2022,Abu Dhabi Grand Prix,ZHO,TSU,0.216,6.0,4.560999999999993,-24.571428571428573,1,112.22,90.925,0,0
2022,Abu Dhabi Grand Prix,ALB,MSC,1.647,12.0,2.6759999999999877,23.75,0,111.113,90.982,1,1
2022,Abu Dhabi Grand Prix,ALB,RIC,1.631,16.0,2.3900000000000006,-15.571428571428573,0,111.369,90.09,0,0
2022,Abu Dhabi Grand Prix,GAS,BOT,1.451,14.0,3.2539999999999907,27.0,0,111.393,91.081,0,0
2022,Abu Dhabi Grand Prix,BOT,GAS,2.388,16.0,3.924999999999997,-10.571428571428573,0,113.328,91.442,0,0
